transaction_id,merchant_display_name,txn_status_name,acquirer_name,issuer_name,payment_mode_id,payment_mode_name,card_type_association_name,amount,is_aggregator,is_reversal,transaction_start_date_time,txn_refund_amt,batch_id,transaction_id,batch_id,nodal_account_bank,actual_txn_amount,refund_amount,bank_charge_amount,mdr_charge,mdr_tax,platform_fee,mard_amount,additonal_taxes,bank_commision,bank_service_tax,amount_to_be_deducted_in_addition_to_bank_charges,is_not_on_sell_rate,convenience_fees_amt_in_paise,convenience_fees_additional_amt_in_paise,settlement_amount,sds,sdscycle,program_name,axis_payout_created,payout_status,payout_nodal_acc
509579421,SheCommerz Market Services Pvt Ltd,CAPTURED,WOLF_HDFC,,10,UPI,,1155,TRUE,FALSE,15/01/25,0,366356563,509579421,126673,HDFC,1155,0,1155,0,0,0,0,0,0,0,0,FALSE,,,1155,Y,PG_09.00 AM,UPI,16/01/25,PAID,AXIS
509584763,DMRC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,10,TRUE,FALSE,15/01/25,0,366304630,509584763,126672,HDFC,10,0,10,0,0,0,0,0,0,0,0,FALSE,,,10,N,PG,UPI,16/01/25,PAID,AXIS
509072215,RELIANCE RETAIL LIMITED,CAPTURED,HDFC_FSS_IN_HOUSE,,4,EMI,,10724,TRUE,FALSE,15/01/25,0,366246315,509072215,126672,HDFC,10724.27,0,10724.27,80.43,205.23,0,0,0,80,14,0,TRUE,173,0,10519.04,N,PG,PG_BRAND_EMI,16/01/25,PAID,AXIS
509811995,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,3083,TRUE,FALSE,15/01/25,0,366343616,509811995,126672,DEFAULT,3083,0,3083,22.81,26.92,0,0,-1,30,5,-8,FALSE,,,3056.08,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509576541,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,HDFC,1,CREDIT/DEBIT CARD,,6165,TRUE,FALSE,15/01/25,0,366303060,509576541,126672,DEFAULT,6165,0,6165,45.62,53.83,0,0,-2,61,11,-16,FALSE,,,6111.17,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509044045,IRCTC E-ticketing,PARTIALLY REFUNDED,WOLF_HDFC,,10,UPI,,839,TRUE,FALSE,15/01/25,405,366238099,509044045,126672,HDFC,839.05,0,839.05,0,0,0,0,0,0,0,0,FALSE,,,839.05,N,PG,UPI,16/01/25,PAID,AXIS
509052333,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,521,TRUE,FALSE,15/01/25,0,366239645,509052333,126672,HDFC,521.8,0,521.8,0,0,0,0,0,0,0,0,FALSE,,,521.8,N,PG,UPI,16/01/25,PAID,AXIS
509052962,Paythrough Softwares and Solutions Private Limited,CAPTURED,WOLF_HDFC,,10,UPI,,300,TRUE,FALSE,15/01/25,0,365593567,509052962,126655,HDFC,300,0,300,0.54,0.54,0,0,0,0,0,0,FALSE,,,299.46,Y,PG_11.00 AM,UPI,15/01/25,PAID,AXIS
509055586,Paythrough Softwares and Solutions Private Limited,CAPTURED,WOLF_HDFC,,10,UPI,,300,TRUE,FALSE,15/01/25,0,365593614,509055586,126655,HDFC,300,0,300,0.54,0.54,0,0,0,0,0,0,FALSE,,,299.46,Y,PG_11.00 AM,UPI,15/01/25,PAID,AXIS
509066564,IRCTC E-ticketing,PARTIALLY REFUNDED,WOLF_HDFC,,10,UPI,,3604,TRUE,FALSE,15/01/25,3200,366242573,509066564,126672,HDFC,3604.5,0,3604.5,0,0,0,0,0,0,0,0,FALSE,,,3604.5,N,PG,UPI,16/01/25,PAID,AXIS
509626488,OPPOMobile India ,CAPTURED,KOTAK_SETU,,10,UPI,,40,TRUE,FALSE,15/01/25,0,366313354,509626488,126672,HDFC,40,0,40,0.8,0.8,0,0,0,0,0,0,FALSE,,,39.2,N,PG,UPI,16/01/25,PAID,AXIS
509648141,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,127,TRUE,FALSE,15/01/25,0,366320229,509648141,126672,HDFC,127.25,0,127.25,0,0,0,0,0,0,0,0,FALSE,,,127.25,N,PG,UPI,16/01/25,PAID,AXIS
509650986,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,2234,TRUE,FALSE,15/01/25,0,366321035,509650986,126672,HDFC,2234.05,0,2234.05,0,0,0,0,0,0,0,0,FALSE,,,2234.05,N,PG,UPI,16/01/25,PAID,AXIS
509068294,IRCTC E-ticketing,REFUNDED,WOLF_HDFC,,10,UPI,,806,TRUE,FALSE,15/01/25,806,366243446,509068294,126672,HDFC,806.8,-806.8,806.8,0,0,0,0,0,0,0,0,FALSE,,,0,N,PG,UPI,16/01/25,PAID,AXIS
509068298,IRCTC E-ticketing,REFUNDED,WOLF_HDFC,,10,UPI,,1066,TRUE,FALSE,15/01/25,1066,366243824,509068298,126672,HDFC,1066.8,-1066.8,1066.8,0,0,0,0,0,0,0,0,FALSE,,,0,N,PG,UPI,16/01/25,PAID,AXIS
509068459,IRCTC E-ticketing,REFUNDED,WOLF_HDFC,,10,UPI,,2112,TRUE,FALSE,15/01/25,2112,366243631,509068459,126672,HDFC,2112.7,-2112.7,2112.7,0,0,0,0,0,0,0,0,FALSE,,,0,N,PG,UPI,16/01/25,PAID,AXIS
509070909,IRCTC E-ticketing,REFUNDED,WOLF_HDFC,,10,UPI,,857,TRUE,FALSE,15/01/25,857,366244736,509070909,126672,HDFC,857.25,-857.25,857.25,0,0,0,0,0,0,0,0,FALSE,,,0,N,PG,UPI,16/01/25,PAID,AXIS
509409322,CHEQ DIGITAL PRIVATE LIMITED,CAPTURED,RBL,,1,CREDIT/DEBIT CARD,,102197,TRUE,FALSE,15/01/25,0,365600272,509409322,126669,RBL NODAL,102197.72,0,102197.72,0,0,0,0,0,0,0,0,FALSE,,,102197.72,Y,PG_05.30 PM,NON_POS_NORMAL,15/01/25,PAID,AXIS
509734246,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,BILLDESK,,11,WALLET,,200,TRUE,FALSE,15/01/25,0,366336675,509734246,126672,HDFC,200,0,200,3.84,4.53,0,0,0,3,0,0,FALSE,,,195.47,N,PG,WALLET,16/01/25,PAID,AXIS
508818287,ULTRON COMMERCE PRIVATE LIMITED,CAPTURED,Cyber_Source_AXIS,AXIS,4,EMI,MASTERCARD,56205,TRUE,FALSE,15/01/25,0,366207241,508818287,126672,DEFAULT,56205.68,0,56205.68,1292.73,1525.42,0,0,45,1039,187,252,FALSE,,,54680.26,N,PG,PG_BANK_EMI,,NOT_INITIATED,
509230549,RELIANCE RETAIL LIMITED,CAPTURED,HDFC_FSS_IN_HOUSE,,4,EMI,VISA,21247,TRUE,FALSE,15/01/25,0,366272038,509230549,126672,HDFC,21247.7,0,21247.7,159.36,389.45,0,0,0,159,28,0,TRUE,330,0,20858.25,N,PG,PG_BRAND_EMI,16/01/25,PAID,AXIS
509701483,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,3083,TRUE,FALSE,15/01/25,0,366333238,509701483,126672,DEFAULT,3083,0,3083,22.81,26.92,0,0,-1,30,5,-8,FALSE,,,3056.08,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509699768,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,Indusind_Bank,1,CREDIT/DEBIT CARD,MASTERCARD,45210,TRUE,FALSE,15/01/25,0,366333412,509699768,126672,DEFAULT,45210,0,45210,334.55,394.77,0,0,-4,361,65,-27,FALSE,,,44815.23,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509547694,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,3083,TRUE,FALSE,15/01/25,0,366297733,509547694,126672,DEFAULT,3083,0,3083,22.81,26.92,0,0,-1,30,5,-8,FALSE,,,3056.08,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509652676,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,1429,TRUE,FALSE,15/01/25,0,366321672,509652676,126672,HDFC,1429.05,0,1429.05,0,0,0,0,0,0,0,0,FALSE,,,1429.05,N,PG,UPI,16/01/25,PAID,AXIS
509656487,IRCTC E-ticketing,PARTIALLY REFUNDED,WOLF_HDFC,,10,UPI,,989,TRUE,FALSE,15/01/25,965,366323233,509656487,126672,HDFC,989.05,0,989.05,0,0,0,0,0,0,0,0,FALSE,,,989.05,N,PG,UPI,16/01/25,PAID,AXIS
509658156,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,WOLF_HDFC,,10,UPI,,1,TRUE,FALSE,15/01/25,0,366323593,509658156,126672,HDFC,1,0,1,0,0,0,0,0,0,0,0,FALSE,,,1,N,PG,UPI,16/01/25,PAID,AXIS
509702352,DMRC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,30,TRUE,FALSE,15/01/25,0,366333394,509702352,126672,HDFC,30,0,30,0,0,0,0,0,0,0,0,FALSE,,,30,N,PG,UPI,16/01/25,PAID,AXIS
509705150,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,262,TRUE,FALSE,15/01/25,0,366334096,509705150,126672,HDFC,262.25,0,262.25,0,0,0,0,0,0,0,0,FALSE,,,262.25,N,PG,UPI,16/01/25,PAID,AXIS
509076783,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,446,TRUE,FALSE,15/01/25,0,366246927,509076783,126672,HDFC,446.8,0,446.8,0,0,0,0,0,0,0,0,FALSE,,,446.8,N,PG,UPI,16/01/25,PAID,AXIS
509078846,Paythrough Softwares and Solutions Private Limited,CAPTURED,WOLF_HDFC,,10,UPI,,500,TRUE,FALSE,15/01/25,0,365594202,509078846,126657,HDFC,500,0,500,0.9,0.9,0,0,0,0,0,0,FALSE,,,499.1,Y,PG_01.00 PM,UPI,15/01/25,PAID,AXIS
509711103,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,1779,TRUE,FALSE,15/01/25,0,366335100,509711103,126672,HDFC,1779.95,0,1779.95,0,0,0,0,0,0,0,0,FALSE,,,1779.95,N,PG,UPI,16/01/25,PAID,AXIS
509714671,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,467,TRUE,FALSE,15/01/25,0,366335451,509714671,126672,HDFC,467.25,0,467.25,0,0,0,0,0,0,0,0,FALSE,,,467.25,N,PG,UPI,16/01/25,PAID,AXIS
509716045,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,478,TRUE,FALSE,15/01/25,0,366335509,509716045,126672,HDFC,478.6,0,478.6,0,0,0,0,0,0,0,0,FALSE,,,478.6,N,PG,UPI,16/01/25,PAID,AXIS
509723692,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,WOLF_HDFC,,10,UPI,,20,TRUE,FALSE,15/01/25,0,366336114,509723692,126672,HDFC,20,0,20,0,0,0,0,0,0,0,0,FALSE,,,20,N,PG,UPI,16/01/25,PAID,AXIS
509729460,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,WOLF_HDFC,,10,UPI,,5,TRUE,FALSE,15/01/25,0,366336600,509729460,126672,HDFC,5,0,5,0,0,0,0,0,0,0,0,FALSE,,,5,N,PG,UPI,16/01/25,PAID,AXIS
509739721,IRCTC E-ticketing,PARTIALLY REFUNDED,WOLF_HDFC,,10,UPI,,1583,TRUE,FALSE,15/01/25,1430,366337268,509739721,126672,HDFC,1583.6,0,1583.6,0,0,0,0,0,0,0,0,FALSE,,,1583.6,N,PG,UPI,16/01/25,PAID,AXIS
509085487,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,MASTERCARD,10275,TRUE,FALSE,15/01/25,0,366249068,509085487,126672,DEFAULT,10275,0,10275,76.04,89.73,0,0,-1,82,14,-6,FALSE,,,10185.27,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509294850,Sangeetha Mobiles,CAPTURED,Cyber_Source_AXIS,HDFC,4,EMI,VISA,14999,TRUE,FALSE,15/01/25,0,366276324,509294850,126672,DEFAULT,14999,0,14999,266.98,315.04,0,0,48,0,0,266,FALSE,,,14683.96,N,PG,PG_BRAND_EMI,,NOT_INITIATED,
509509646,CHEQ DIGITAL PRIVATE LIMITED,CAPTURED,RBL,,1,CREDIT/DEBIT CARD,,5125,TRUE,FALSE,15/01/25,0,365601502,509509646,126669,RBL NODAL,5125,0,5125,0,0,0,0,0,0,0,0,FALSE,,,5125,Y,PG_05.30 PM,NON_POS_NORMAL,15/01/25,PAID,AXIS
509100795,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,460,TRUE,FALSE,15/01/25,0,366251811,509100795,126672,HDFC,460,0,460,0,0,0,0,0,0,0,0,FALSE,,,460,N,PG,UPI,16/01/25,PAID,AXIS
509117009,IRCTC E-ticketing,REFUNDED,WOLF_HDFC,,10,UPI,,704,TRUE,FALSE,15/01/25,704,366254425,509117009,126672,HDFC,704.05,-704.05,704.05,0,0,0,0,0,0,0,0,FALSE,,,0,N,PG,UPI,16/01/25,PAID,AXIS
509132515,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,2014,TRUE,FALSE,15/01/25,0,366257682,509132515,126672,HDFC,2014.5,0,2014.5,0,0,0,0,0,0,0,0,FALSE,,,2014.5,N,PG,UPI,16/01/25,PAID,AXIS
509133468,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,1269,TRUE,FALSE,15/01/25,0,366257383,509133468,126672,HDFC,1269.05,0,1269.05,0,0,0,0,0,0,0,0,FALSE,,,1269.05,N,PG,UPI,16/01/25,PAID,AXIS
509136304,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,1239,TRUE,FALSE,15/01/25,0,366257875,509136304,126672,HDFC,1239.05,0,1239.05,0,0,0,0,0,0,0,0,FALSE,,,1239.05,N,PG,UPI,16/01/25,PAID,AXIS
509787886,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,381,TRUE,FALSE,15/01/25,0,366341698,509787886,126672,HDFC,381.8,0,381.8,0,0,0,0,0,0,0,0,FALSE,,,381.8,N,PG,UPI,16/01/25,PAID,AXIS
509789634,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,WOLF_HDFC,,10,UPI,,10,TRUE,FALSE,15/01/25,0,366341877,509789634,126672,HDFC,10,0,10,0,0,0,0,0,0,0,0,FALSE,,,10,N,PG,UPI,16/01/25,PAID,AXIS
509796325,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,WOLF_HDFC,,10,UPI,,5,TRUE,FALSE,15/01/25,0,366342460,509796325,126672,HDFC,5,0,5,0,0,0,0,0,0,0,0,FALSE,,,5,N,PG,UPI,16/01/25,PAID,AXIS
509143265,Paythrough Softwares and Solutions Private Limited,CAPTURED,WOLF_HDFC,,10,UPI,,2000,TRUE,FALSE,15/01/25,0,365595376,509143265,126657,HDFC,2000,0,2000,3.6,3.6,0,0,0,0,0,3,FALSE,,,1996.4,Y,PG_01.00 PM,UPI,15/01/25,PAID,AXIS
509150673,Karnataka state unorganised workers social security board,CAPTURED,KOTAK_SETU,,10,UPI,,50,TRUE,FALSE,15/01/25,0,366260442,509150673,126672,HDFC,50,0,50,0,0,0,0,0,0,0,0,FALSE,0,0,50,N,PG,UPI,16/01/25,PAID,AXIS
509870641,IRCTC E-ticketing,PARTIALLY REFUNDED,WOLF_HDFC,,10,UPI,,2151,TRUE,FALSE,15/01/25,2140,366347417,509870641,126672,HDFC,2151.8,0,2151.8,0,0,0,0,0,0,0,0,FALSE,,,2151.8,N,PG,UPI,16/01/25,PAID,AXIS
509887860,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,6564,TRUE,FALSE,15/01/25,0,366348873,509887860,126672,HDFC,6564.95,0,6564.95,0,0,0,0,0,0,0,0,FALSE,,,6564.95,N,PG,UPI,16/01/25,PAID,AXIS
509184425,Paythrough Softwares and Solutions Private Limited,CAPTURED,WOLF_HDFC,,10,UPI,,300,TRUE,FALSE,15/01/25,0,365596005,509184425,126657,HDFC,300,0,300,0.54,0.54,0,0,0,0,0,0,FALSE,,,299.46,Y,PG_01.00 PM,UPI,15/01/25,PAID,AXIS
509192801,Paythrough Softwares and Solutions Private Limited,CAPTURED,WOLF_HDFC,,10,UPI,,2000,TRUE,FALSE,15/01/25,0,365596080,509192801,126657,HDFC,2000,0,2000,3.6,3.6,0,0,0,0,0,3,FALSE,,,1996.4,Y,PG_01.00 PM,UPI,15/01/25,PAID,AXIS
509195506,Paythrough Softwares and Solutions Private Limited,CAPTURED,WOLF_HDFC,,10,UPI,,7100,TRUE,FALSE,15/01/25,0,365596095,509195506,126657,HDFC,7100,0,7100,12.78,15.08,0,0,2,0,0,12,FALSE,,,7084.92,Y,PG_01.00 PM,UPI,15/01/25,PAID,AXIS
509205957,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,1123,TRUE,FALSE,15/01/25,0,366269862,509205957,126672,HDFC,1123.6,0,1123.6,0,0,0,0,0,0,0,0,FALSE,,,1123.6,N,PG,UPI,16/01/25,PAID,AXIS
509901144,IRCTC E-ticketing,PARTIALLY REFUNDED,WOLF_HDFC,,10,UPI,,889,TRUE,FALSE,15/01/25,576,366349900,509901144,126672,HDFC,889.05,0,889.05,0,0,0,0,0,0,0,0,FALSE,,,889.05,N,PG,UPI,16/01/25,PAID,AXIS
509916139,OPPOMobile India ,CAPTURED,KOTAK_SETU,,10,UPI,,35,TRUE,FALSE,15/01/25,0,366350744,509916139,126672,HDFC,35,0,35,0.7,0.7,0,0,0,0,0,0,FALSE,,,34.3,N,PG,UPI,16/01/25,PAID,AXIS
509934117,IRCTC E-ticketing,PARTIALLY REFUNDED,WOLF_HDFC,,10,UPI,,839,TRUE,FALSE,15/01/25,625,366352207,509934117,126672,HDFC,839.05,0,839.05,0,0,0,0,0,0,0,0,FALSE,,,839.05,N,PG,UPI,16/01/25,PAID,AXIS
509220319,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,2303,TRUE,FALSE,15/01/25,0,366270998,509220319,126672,HDFC,2303.6,0,2303.6,0,0,0,0,0,0,0,0,FALSE,,,2303.6,N,PG,UPI,16/01/25,PAID,AXIS
509220641,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,WOLF_HDFC,,10,UPI,,10,TRUE,FALSE,15/01/25,0,366271077,509220641,126672,HDFC,10,0,10,0,0,0,0,0,0,0,0,FALSE,,,10,N,PG,UPI,16/01/25,PAID,AXIS
509245605,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,986,TRUE,FALSE,15/01/25,0,366272871,509245605,126672,HDFC,986.8,0,986.8,0,0,0,0,0,0,0,0,FALSE,,,986.8,N,PG,UPI,16/01/25,PAID,AXIS
509950323,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,WOLF_HDFC,,10,UPI,,200,TRUE,FALSE,15/01/25,0,366353373,509950323,126672,HDFC,200,0,200,0,0,0,0,0,0,0,0,FALSE,,,200,N,PG,UPI,16/01/25,PAID,AXIS
509264380,ayro retail solutions private limited,CAPTURED,WOLF_HDFC,,10,UPI,,3000,TRUE,FALSE,15/01/25,0,366274169,509264380,126672,HDFC,3000,0,3000,0,0,0,0,0,0,0,0,FALSE,,,3000,N,PG,UPI,16/01/25,PAID,AXIS
509299164,IRCTC E-ticketing,PARTIALLY REFUNDED,WOLF_HDFC,,10,UPI,,1583,TRUE,FALSE,15/01/25,1560,366276580,509299164,126672,HDFC,1583.6,0,1583.6,0,0,0,0,0,0,0,0,FALSE,,,1583.6,N,PG,UPI,16/01/25,PAID,AXIS
509306314,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,2414,TRUE,FALSE,15/01/25,0,366277050,509306314,126672,HDFC,2414.05,0,2414.05,0,0,0,0,0,0,0,0,FALSE,,,2414.05,N,PG,UPI,16/01/25,PAID,AXIS
509322839,OPPOMobile India ,CAPTURED,KOTAK_SETU,,10,UPI,,60,TRUE,FALSE,15/01/25,0,366277946,509322839,126672,HDFC,60,0,60,1.2,1.2,0,0,0,0,0,1,FALSE,,,58.8,N,PG,UPI,16/01/25,PAID,AXIS
509331334,Paythrough Softwares and Solutions Private Limited,CAPTURED,WOLF_HDFC,,10,UPI,,1000,TRUE,FALSE,15/01/25,0,365597186,509331334,126663,HDFC,1000,0,1000,1.8,1.8,0,0,0,0,0,1,FALSE,,,998.2,Y,PG_03.00 PM,UPI,15/01/25,PAID,AXIS
509331672,IRCTC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,2584,TRUE,FALSE,15/01/25,0,366278554,509331672,126672,HDFC,2584.5,0,2584.5,0,0,0,0,0,0,0,0,FALSE,,,2584.5,N,PG,UPI,16/01/25,PAID,AXIS
509365457,DMRC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,60,TRUE,FALSE,15/01/25,0,366280319,509365457,126672,HDFC,60,0,60,0,0,0,0,0,0,0,0,FALSE,,,60,N,PG,UPI,16/01/25,PAID,AXIS
509220833,RELIANCE RETAIL LIMITED,CAPTURED,RBL,,4,EMI,MASTERCARD,21247,TRUE,FALSE,15/01/25,0,366271282,509220833,126672,RBL NODAL,21247.7,0,21247.7,0,389.45,0,0,0,0,0,0,TRUE,330,0,20858.25,N,PG,PG_BRAND_EMI,16/01/25,PAID,AXIS
509699601,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,AXIS,1,CREDIT/DEBIT CARD,,21578,TRUE,FALSE,15/01/25,0,366333104,509699601,126672,DEFAULT,21578,0,21578,159.68,188.42,0,0,-10,215,38,-56,FALSE,,,21389.58,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
508545842,Samsung India Electronics Private Limited,CAPTURED,Cyber_Source_HDFC,,1,CREDIT/DEBIT CARD,VISA,47429,TRUE,FALSE,15/01/25,0,366204568,508545842,126672,HDFC,47429,0,47429,687.72,811.51,0,0,-25,830,149,-142,FALSE,,,46617.49,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509412448,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,AXIS,1,CREDIT/DEBIT CARD,,30825,TRUE,FALSE,15/01/25,0,366282851,509412448,126672,DEFAULT,30825,0,30825,228.11,269.17,0,0,-14,308,55,-80,FALSE,,,30555.83,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509414019,Paythrough Softwares and Solutions Private Limited,CAPTURED,WOLF_HDFC,,10,UPI,,550,TRUE,FALSE,15/01/25,0,365600385,509414019,126669,HDFC,550,0,550,0.99,0.99,0,0,0,0,0,0,FALSE,,,549.01,Y,PG_05.30 PM,UPI,15/01/25,PAID,AXIS
509416748,DMRC E-ticketing,CAPTURED,WOLF_HDFC,,10,UPI,,40,TRUE,FALSE,15/01/25,0,366283047,509416748,126672,HDFC,40,0,40,0,0,0,0,0,0,0,0,FALSE,,,40,N,PG,UPI,16/01/25,PAID,AXIS
509419409,Paythrough Softwares and Solutions Private Limited,CAPTURED,WOLF_HDFC,,10,UPI,,500,TRUE,FALSE,15/01/25,0,365600553,509419409,126669,HDFC,500,0,500,0.9,0.9,0,0,0,0,0,0,FALSE,,,499.1,Y,PG_05.30 PM,UPI,15/01/25,PAID,AXIS
509029752,Ease My Trip,CAPTURED,RBL,,1,CREDIT/DEBIT CARD,MASTERCARD,4206,TRUE,FALSE,15/01/25,0,366235373,509029752,126672,RBL NODAL,4206,0,4206,39.96,47.15,0,0,7,0,0,39,FALSE,,,4158.85,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509428494,Paythrough Softwares and Solutions Private Limited,CAPTURED,WOLF_HDFC,,10,UPI,,300,TRUE,FALSE,15/01/25,0,365600822,509428494,126669,HDFC,300,0,300,0.54,0.54,0,0,0,0,0,0,FALSE,,,299.46,Y,PG_05.30 PM,UPI,15/01/25,PAID,AXIS
509428787,Karnataka state unorganised workers social security board,CAPTURED,KOTAK_SETU,,10,UPI,,50,TRUE,FALSE,15/01/25,0,366283738,509428787,126672,HDFC,50,0,50,0,0,0,0,0,0,0,0,FALSE,0,0,50,N,PG,UPI,16/01/25,PAID,AXIS
509433254,Paythrough Softwares and Solutions Private Limited,CAPTURED,WOLF_HDFC,,10,UPI,,1500,TRUE,FALSE,15/01/25,0,365600974,509433254,126669,HDFC,1500,0,1500,2.7,2.7,0,0,0,0,0,2,FALSE,,,1497.3,Y,PG_05.30 PM,UPI,15/01/25,PAID,AXIS
509435306,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,WOLF_HDFC,,10,UPI,,1,TRUE,FALSE,15/01/25,0,366284087,509435306,126672,HDFC,1,0,1,0,0,0,0,0,0,0,0,FALSE,,,1,N,PG,UPI,16/01/25,PAID,AXIS
509453337,Yeppe.in,CAPTURED,WOLF_HDFC,,10,UPI,,500,TRUE,FALSE,15/01/25,0,366285130,509453337,126672,HDFC,500,0,500,0.5,0.5,0,0,0,0,0,0,FALSE,,,499.5,N,PG,UPI,16/01/25,PAID,AXIS
509378760,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,1028,TRUE,FALSE,15/01/25,0,366281108,509378760,126672,DEFAULT,1028,0,1028,7.61,7.61,0,0,0,10,0,-2,FALSE,,,1020.39,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509386520,Ease My Trip,CAPTURED,RBL,AXIS,1,CREDIT/DEBIT CARD,VISA,4909,TRUE,FALSE,15/01/25,0,366281505,509386520,126672,RBL NODAL,4909,0,4909,46.64,55.04,0,0,8,0,0,46,FALSE,,,4853.96,N,PG,NON_POS_NORMAL,16/01/25,PAID,AXIS
509309278,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,,12330,TRUE,FALSE,15/01/25,0,366277241,509309278,126672,DEFAULT,12330,0,12330,91.24,107.66,0,0,-5,123,22,-32,FALSE,,,12222.34,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509490937,STANVERSE TECHNOLOGIES PRIVATE LIMITED,CAPTURED,WOLF_HDFC,,10,UPI,,200,TRUE,FALSE,15/01/25,0,366288593,509490937,126672,HDFC,200,0,200,0,0,0,0,0,0,0,0,FALSE,,,200,N,PG,UPI,16/01/25,PAID,AXIS
509675948,DREAMPLUG PAYTECH SOLUTIONS PVT LTD,CAPTURED,Cyber_Source_AXIS,HDFC,1,CREDIT/DEBIT CARD,,30825,TRUE,FALSE,15/01/25,0,366327768,509675948,126672,DEFAULT,30825,0,30825,228.11,269.17,0,0,-3,246,44,-18,FALSE,,,30555.83,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
509036672,Housing.com,CAPTURED,Cyber_Source_AXIS,,1,CREDIT/DEBIT CARD,VISA,3118,TRUE,FALSE,15/01/25,0,366236645,509036672,126672,DEFAULT,3118,0,3118,56.12,66.22,0,0,10,0,0,56,FALSE,,,3051.78,N,PG,NON_POS_NORMAL,,NOT_INITIATED,
